hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,condition_encoded
9,175,710.33,20.45,43.88,42.77,5.898,20.072,15.0,3
23,245,1.37,17.33,17.1,96.6,0.879,17.406,0.0307,3
18,309,115.9,26.82,30.35,75.77,3.794,29.339,7.1839,2
6,203,222.18,20.59,27.9,77.12,3.186,30.425,13.2263,2
2,361,6.03,24.89,23.93,100.0,5.42,29.433,0.8712,2
22,356,0.0,25.21,25.68,95.61,1.282,28.509,0.084,2
22,177,0.0,13.25,14.32,95.31,2.514,29.458,0.2803,2
8,301,329.16,30.43,40.25,60.69,2.453,28.877,12.3318,0
2,4,5.28,26.56,26.68,91.73,1.16,28.843,0.0411,2
6,85,192.31,22.36,28.64,77.04,0.875,28.453,11.694,2
20,227,8.48,16.58,17.8,96.27,0.484,28.252,0.0744,4
5,219,3.9,17.59,18.67,81.5,1.381,29.57,0.6816,2
9,148,727.64,22.14,43.62,42.0,2.119,28.887,15.0,0
6,211,233.68,21.51,29.31,77.48,3.913,30.556,13.6329,2
18,252,201.26,20.85,25.64,77.59,3.423,29.007,13.3747,2
20,110,0.0,18.86,18.89,97.51,2.156,18.769,0.2999,3
8,279,380.74,25.38,38.36,58.69,2.829,4.491,12.2728,1
9,51,463.27,28.98,43.55,42.95,0.912,28.94,11.3985,4
9,166,773.12,21.08,44.48,45.51,4.022,30.448,15.0,2
1,179,0.0,15.93,17.5,95.3,3.717,18.301,0.0308,3
21,345,0.0,23.77,24.42,92.6,2.731,17.575,0.0,3
3,136,7.08,17.6,17.19,93.42,0.546,29.614,0.3695,4
8,329,295.48,29.71,39.4,60.51,5.63,28.933,15.0,2
21,256,14.89,16.49,17.17,88.4,5.162,27.412,0.7223,2
14,228,785.48,25.05,50.29,37.92,2.285,30.116,15.0,0
16,85,385.98,26.17,37.63,62.3,2.029,29.563,15.0,2
23,98,17.23,15.14,14.68,93.18,0.537,29.747,0.1978,2
8,313,301.12,31.34,41.83,59.02,7.902,29.101,15.0,2
1,137,41.59,16.41,19.14,95.95,1.844,30.897,1.5119,2
23,139,5.16,13.46,12.39,96.04,1.491,29.72,0.0,2
10,206,867.48,21.16,49.62,35.43,0.706,30.391,15.0,2
6,266,192.42,20.33,26.24,76.24,6.138,28.333,12.315,2
22,30,14.59,23.3,24.38,91.82,2.436,29.483,0.6461,0
3,351,0.0,23.74,23.94,95.32,4.46,4.761,2.2494,1
16,193,512.77,17.85,34.31,54.81,3.251,30.226,15.0,0
3,333,45.45,24.37,25.77,88.47,2.991,5.254,2.9325,1
20,91,14.11,20.0,20.53,93.61,0.911,4.007,0.6903,1
19,263,3.31,19.68,20.14,89.59,2.682,28.041,0.4947,2
4,125,0.0,17.16,18.27,89.88,4.171,28.461,0.0543,2
3,240,0.0,16.54,17.36,93.61,6.453,28.69,0.6309,2
1,181,0.0,13.48,14.06,93.75,3.782,27.549,0.0,2
22,41,13.13,22.37,23.52,93.41,0.891,15.036,1.0723,3
2,88,17.18,18.8,19.16,100.0,3.709,29.675,0.6786,4
10,20,440.02,32.52,46.59,42.96,2.676,31.605,9.859,4
1,360,12.34,24.7,24.69,94.66,3.051,30.269,0.0,2
4,188,1.86,14.58,14.92,98.51,3.348,28.333,0.015,2
11,52,616.42,31.73,51.56,31.38,0.696,30.456,13.4883,4
22,104,5.09,15.48,15.69,95.66,2.849,29.051,0.1085,2
21,174,31.0,13.91,15.65,99.07,2.291,26.677,1.771,0
22,146,0.0,15.42,13.96,93.48,2.463,29.378,0.8621,2
21,361,27.27,24.15,23.54,93.46,4.539,26.851,0.7414,2
4,148,0.0,18.44,18.98,91.51,2.006,28.489,0.2324,2
12,73,785.98,29.1,52.05,32.7,1.652,31.467,15.0,0
5,172,0.0,18.67,19.29,87.05,1.645,17.392,0.6651,3
18,354,112.53,30.37,31.79,78.16,5.827,29.208,6.2667,2
7,66,255.35,25.28,33.64,63.33,1.466,28.238,15.0,2
19,174,2.95,16.62,15.98,90.63,2.043,27.672,0.0,2
19,348,0.0,25.07,25.53,88.61,4.867,17.207,0.3686,3
4,186,0.0,14.11,13.17,92.09,6.173,29.283,0.013,4
3,110,4.23,15.28,16.0,92.27,3.558,28.338,0.0347,4
18,38,124.61,26.57,31.0,77.37,0.899,3.538,7.3304,1
19,289,4.96,22.08,22.18,85.07,1.251,29.151,0.6317,2
13,73,683.96,29.37,50.8,36.1,1.233,30.617,15.0,2
21,200,16.9,14.82,13.82,94.06,3.012,27.934,0.0017,2
23,247,4.12,14.0,12.51,97.39,2.114,28.092,0.1213,2
20,257,0.0,22.8,23.23,92.17,4.465,28.275,0.2978,4
10,288,556.23,28.13,45.71,41.93,4.776,30.495,15.0,0
17,258,301.56,22.39,30.91,70.25,1.088,28.655,15.0,2
17,81,298.99,23.51,32.49,65.24,4.511,29.287,15.0,2
18,83,202.03,21.69,28.37,77.86,4.316,30.142,11.5581,2
5,98,17.69,22.24,23.32,90.32,3.837,29.169,1.0999,2
5,88,17.97,20.94,22.0,85.62,1.163,28.476,1.3083,2
8,141,564.61,21.33,39.39,49.25,3.631,29.509,15.0,0
3,61,20.55,19.81,20.36,91.79,2.237,30.303,0.9871,2
19,262,0.0,22.65,21.85,88.22,1.633,30.847,1.0211,2
19,339,0.0,28.72,29.06,88.02,2.941,28.772,0.0512,2
17,241,323.04,24.74,35.18,70.15,1.823,29.574,15.0,2
4,169,0.0,11.58,10.27,92.98,2.866,27.384,0.1405,2
20,58,10.88,20.72,21.36,93.1,1.105,27.842,0.0137,4
9,24,389.17,33.11,46.28,49.04,1.086,28.373,8.9444,4
13,244,846.55,24.57,51.0,34.42,3.716,30.518,15.0,2
22,6,6.61,23.64,22.67,98.08,4.249,26.239,0.4816,2
5,17,34.45,26.8,28.05,84.38,1.944,27.167,2.0367,2
14,314,486.52,33.62,47.85,43.14,1.844,29.477,15.0,0
2,201,5.75,14.6,15.23,97.94,3.038,29.853,0.0,0
6,321,129.41,26.14,29.42,82.84,2.349,28.97,3.5321,4
6,318,164.52,25.5,29.76,78.62,4.945,15.66,6.4079,3
18,252,159.84,22.07,26.08,79.46,5.056,29.158,7.0987,0
16,295,334.64,28.84,39.75,56.93,1.087,30.43,8.2201,4
9,328,366.61,31.26,42.92,48.23,0.747,18.126,13.9066,3
9,9,353.91,29.63,40.32,47.84,4.658,29.764,15.0,2
13,130,916.82,23.08,51.92,26.16,0.968,29.255,15.0,2
5,15,6.08,25.51,26.05,92.31,3.636,27.514,0.1917,0
16,258,449.97,26.08,39.62,58.89,0.57,29.118,15.0,2
17,258,256.89,23.09,31.09,64.19,0.452,16.704,11.0246,3
10,25,476.4,32.15,47.24,45.7,5.526,29.239,15.0,2
15,353,342.35,33.95,43.86,50.6,2.303,28.333,15.0,2
19,53,6.92,20.37,20.34,92.36,2.556,5.879,3.0147,1
2,87,2.04,17.63,18.36,92.25,3.104,27.371,0.8242,2
4,281,0.0,17.18,16.62,95.57,2.929,30.219,0.1004,2
21,226,9.59,16.79,16.74,100.0,1.238,6.228,0.5687,1
7,99,318.48,24.63,35.76,66.64,1.538,30.066,8.2322,4
12,327,542.98,31.21,47.29,40.38,2.529,30.341,15.0,2
6,41,133.56,23.95,28.57,77.23,1.758,17.053,5.685,3
14,113,806.47,23.0,47.75,38.89,1.666,29.398,15.0,2
15,126,667.28,23.27,43.4,49.37,2.002,29.304,15.0,2
5,206,11.64,19.89,20.84,88.82,4.126,28.573,0.8631,4
1,316,8.49,21.16,22.34,100.0,4.803,28.961,0.5388,0
1,78,4.73,17.94,18.94,94.27,1.801,29.195,0.0366,2
21,38,31.88,21.94,22.72,95.37,6.509,27.72,1.6599,2
15,110,623.41,27.31,46.26,47.98,1.841,30.207,15.0,0
0,233,11.7,19.83,20.82,97.32,3.487,28.602,0.5834,2
7,214,349.81,23.73,35.05,68.09,1.419,30.404,15.0,2
0,218,0.0,18.26,18.26,96.0,4.479,28.137,0.0,2
12,241,905.28,27.33,55.97,34.83,3.024,29.543,15.0,2
16,38,313.64,30.56,39.19,56.67,2.897,29.173,15.0,2
1,174,7.45,15.15,14.91,97.13,4.551,29.667,0.6621,2
21,33,10.5,23.26,23.96,90.51,4.103,29.734,0.7713,0
10,127,800.64,22.26,47.78,37.93,0.394,3.843,15.0,1
15,258,557.7,25.51,42.64,45.61,3.038,30.316,12.666,4
12,30,567.59,31.85,49.63,31.15,1.6,29.254,13.012,4
2,353,0.59,24.3,24.74,89.79,4.502,28.136,0.04,2
9,126,652.13,25.59,47.45,44.99,1.47,31.345,15.0,2
5,184,0.0,18.2,17.66,92.86,2.157,27.156,0.3626,0
6,240,207.83,21.24,26.88,77.81,4.692,20.192,6.9598,3
9,267,552.19,25.68,43.51,47.18,3.4,30.573,15.0,0
3,28,0.0,23.48,22.73,94.46,1.816,30.068,0.0,0
10,140,885.47,24.84,51.71,35.59,3.175,29.721,15.0,0
2,183,0.0,13.75,14.16,91.99,7.035,28.651,0.0525,2
22,94,22.65,17.59,17.41,93.0,3.432,28.836,0.6638,0
9,26,397.54,28.12,41.42,50.51,2.533,4.152,15.0,1
18,85,190.53,21.9,26.79,75.6,1.404,28.434,10.318,2
19,106,9.67,19.83,19.26,93.65,4.855,29.237,0.0086,2
8,28,286.05,30.16,40.0,58.55,3.701,28.512,15.0,2
3,181,0.0,14.58,14.77,91.1,2.578,27.963,0.0,0
8,182,567.58,18.98,37.61,56.67,0.564,28.418,15.0,2
10,328,437.35,32.12,45.75,46.35,3.516,29.219,15.0,2
5,29,3.57,24.69,25.8,87.29,0.865,28.22,0.5562,2
13,98,843.06,28.17,55.56,32.39,2.562,30.481,15.0,2
9,136,675.91,23.23,44.2,43.08,2.698,30.421,15.0,2
11,255,809.9,27.61,53.19,31.88,1.526,28.287,15.0,2
7,161,354.32,20.25,31.42,69.89,3.5,5.333,13.0561,1
7,167,372.93,15.95,28.83,65.35,1.558,31.022,14.742,0
7,18,204.42,27.92,33.5,72.4,1.905,30.16,11.825,2
8,128,477.36,21.19,37.23,51.7,1.015,30.333,15.0,2
18,104,187.6,22.48,29.12,79.33,5.258,28.208,7.8579,0
3,249,12.41,18.43,18.48,96.66,2.879,29.206,0.0428,2
10,225,799.41,25.75,51.81,37.94,2.604,30.458,15.0,2
9,138,716.02,23.09,45.41,46.99,1.56,27.602,15.0,4
2,164,4.79,12.36,12.01,90.49,0.683,27.655,0.4053,4
13,136,982.49,24.6,54.88,33.5,1.188,3.277,15.0,1
0,99,12.66,16.54,16.31,99.59,3.351,27.08,0.1339,2
0,243,1.33,16.83,16.57,91.13,1.644,29.364,0.0,2
2,305,0.0,19.88,19.98,100.0,1.539,29.125,0.0475,2
20,147,0.0,13.65,14.18,92.48,2.214,31.32,0.0548,0
11,361,478.14,32.26,46.39,48.63,0.753,30.755,15.0,0
3,168,8.91,14.7,14.86,98.99,0.986,28.535,0.485,2
3,11,27.82,23.0,24.51,97.9,2.537,30.725,0.902,4
21,273,30.93,20.6,20.05,93.34,3.764,29.486,1.123,2
12,42,612.74,31.84,52.11,31.84,0.366,19.533,15.0,3
13,348,530.85,30.94,48.73,39.42,5.864,29.48,15.0,2
7,237,338.24,22.55,31.65,63.36,0.84,28.274,15.0,2
19,355,0.0,25.84,26.63,91.51,2.804,29.139,0.0068,4
7,202,372.46,23.09,35.98,64.44,1.761,4.941,15.0,1
15,177,716.9,24.11,45.76,40.02,1.33,29.806,15.0,4
17,242,318.43,22.5,33.29,65.55,2.601,28.09,8.8339,4
0,203,17.62,12.76,12.55,93.28,6.366,28.329,0.2293,4
0,165,0.0,15.64,16.56,94.28,2.491,30.069,0.4089,2
18,232,198.92,20.14,26.01,76.77,1.91,3.767,12.3725,1
12,34,593.28,31.98,50.3,36.33,1.924,32.565,15.0,2
9,13,373.43,33.06,43.24,50.63,1.352,3.946,11.8673,1
17,58,247.42,26.93,33.39,66.08,3.865,4.08,8.2241,1
3,48,0.0,21.21,20.07,97.49,3.45,27.513,0.0352,2
11,290,659.93,31.79,52.98,33.89,1.514,17.265,15.0,3
7,354,181.43,30.87,36.66,67.88,4.683,27.95,12.1292,2
1,266,3.42,19.63,18.18,94.68,4.084,27.606,0.6499,2
9,232,635.08,27.23,46.81,46.98,1.435,29.95,15.0,2
20,116,8.01,16.65,17.87,93.7,2.618,30.641,0.5042,2
23,271,0.0,19.77,20.33,92.89,2.341,29.909,0.2179,2
7,58,263.42,24.79,33.67,65.83,1.515,28.985,7.3802,4
17,363,178.87,26.94,32.81,66.36,3.931,31.16,10.1572,2
18,258,202.98,20.86,27.58,75.78,3.032,29.356,12.2011,2
16,279,379.55,26.5,38.71,53.4,1.943,27.958,15.0,2
15,214,695.45,19.76,40.36,45.33,1.805,30.392,15.0,2
18,40,136.51,27.37,31.39,84.68,1.541,28.3,9.7752,2
6,33,157.7,27.43,32.2,76.49,4.841,27.457,8.8001,2
18,107,199.13,19.97,26.39,80.26,2.226,19.318,7.9093,3
18,343,96.98,29.27,33.41,76.1,4.635,28.547,5.9939,2
18,98,153.78,20.87,23.28,79.21,4.322,30.926,6.2012,0
10,294,551.38,30.46,48.12,34.89,7.397,29.469,12.7245,4
14,159,887.47,23.11,50.13,40.03,2.566,30.797,15.0,2
12,131,977.52,25.46,56.2,25.2,3.62,29.038,15.0,2
21,316,3.93,22.93,22.89,97.53,2.165,28.677,0.0,2
1,279,6.26,20.43,19.67,96.87,4.222,28.134,0.0,0
18,271,210.28,20.2,26.68,76.36,1.983,28.578,5.5341,4
2,202,16.36,17.66,18.12,95.46,3.684,29.365,2.0074,2
11,205,972.43,22.27,52.77,31.51,2.738,30.107,15.0,4
7,338,218.47,28.61,36.16,64.85,2.341,30.541,7.4129,0
8,144,517.64,18.76,35.48,55.93,2.508,31.043,15.0,2
7,65,229.36,23.8,32.66,65.32,0.313,29.991,13.1253,2
6,151,261.81,17.37,26.38,79.22,0.299,29.747,9.2722,0
17,301,204.6,26.48,31.3,66.23,0.642,29.173,12.3956,2
3,211,13.84,12.17,11.39,92.3,1.837,28.264,0.4079,4
14,162,893.74,23.08,50.15,35.01,3.595,29.901,15.0,2
2,181,2.68,13.22,14.53,93.62,1.301,30.661,0.0351,2
20,357,0.0,22.47,24.0,92.11,4.262,29.8,0.0,4
13,216,921.49,25.55,52.78,27.53,1.984,30.47,15.0,0
11,213,945.04,23.61,52.61,34.11,2.981,30.094,15.0,0
1,265,13.2,18.51,17.66,92.33,2.951,30.065,0.1553,2
9,6,353.8,33.0,43.54,49.44,2.355,28.091,15.0,2
8,363,306.96,29.71,38.86,59.25,3.431,29.811,7.8928,4
9,4,367.52,33.67,45.1,46.86,5.117,29.42,14.1591,0
1,182,6.8,15.06,15.07,96.44,5.146,27.138,0.2792,2
6,342,121.77,31.11,35.12,81.45,6.096,28.981,3.0164,4
10,159,911.3,22.17,49.45,34.86,6.083,30.452,15.0,4
21,336,4.34,23.57,22.58,92.38,3.478,29.01,0.2996,2
14,188,887.24,23.99,51.62,40.6,3.839,29.345,15.0,4
4,215,0.0,17.45,16.78,94.03,3.695,28.673,0.0142,2
16,157,543.8,20.09,37.52,46.89,1.702,31.488,15.0,2
13,193,984.47,23.75,53.84,26.46,2.485,30.159,15.0,2
2,72,5.73,20.34,20.53,88.41,1.721,4.536,0.0,1
6,210,252.89,20.81,29.76,75.61,5.788,3.962,15.0,1
15,164,742.67,22.29,45.58,47.38,2.807,30.078,15.0,0
21,74,0.0,21.33,21.52,98.54,2.902,29.764,0.0184,0
15,357,353.93,31.25,42.42,51.53,1.352,29.241,15.0,2
17,92,300.37,23.28,31.93,63.22,5.401,27.523,12.5218,0
3,327,7.43,23.27,23.37,94.09,1.855,29.755,0.0349,2
22,320,21.17,23.63,24.55,95.65,5.439,29.492,1.0987,4
13,191,977.05,24.7,55.83,30.95,3.147,17.669,15.0,3
11,92,805.87,27.04,52.6,33.29,4.65,29.753,15.0,2
18,115,201.33,21.64,26.84,74.55,3.098,28.178,12.4177,2
7,294,234.4,25.01,32.13,73.16,2.513,29.511,14.1091,2
15,144,726.81,20.94,43.05,43.27,2.997,17.59,15.0,3
23,323,0.0,22.53,22.22,95.39,1.991,28.282,0.0029,2
12,80,798.55,26.32,50.82,35.47,4.1,31.899,15.0,2
7,181,364.3,18.82,29.59,64.79,2.609,17.458,14.7264,3
0,93,0.39,21.47,22.32,84.61,5.457,18.316,0.0,3
1,248,32.05,18.21,19.19,90.39,3.621,30.569,2.4731,2
5,146,0.0,17.05,17.01,90.52,2.39,29.393,0.1241,2
15,118,637.65,22.9,43.62,44.62,3.281,31.773,15.0,2
12,302,621.92,33.0,53.34,38.16,4.51,16.663,15.0,3
6,216,210.33,19.12,26.15,74.94,4.37,28.364,8.9426,0
7,212,367.81,21.48,32.75,71.32,2.581,30.217,9.1177,4
4,132,10.12,13.81,14.54,91.81,0.821,29.086,0.7073,2
18,321,120.58,26.05,30.28,77.67,2.907,28.672,7.5078,2
21,216,5.36,16.62,17.55,96.36,1.861,29.05,0.2525,2
4,357,0.0,21.64,21.45,100.0,1.408,28.661,0.3816,4
19,183,26.83,17.87,18.6,87.65,3.042,28.677,0.5018,2
17,239,311.41,24.18,32.46,59.73,0.845,28.309,15.0,2
1,122,29.47,19.76,20.55,95.69,4.954,28.599,0.6266,2
11,213,990.43,23.75,56.4,38.11,5.303,4.75,15.0,1
0,98,14.84,17.9,19.3,100.0,1.22,28.316,1.2042,2
17,202,394.09,21.77,33.5,63.36,1.467,31.949,15.0,2
17,105,334.55,25.0,35.31,68.73,1.674,30.047,15.0,2
5,10,0.0,26.56,26.24,89.4,5.269,30.168,0.5048,0
4,55,10.18,22.24,21.82,95.58,2.036,29.779,0.0152,4
12,42,652.98,31.73,51.82,35.65,2.455,4.614,15.0,1
18,121,197.87,20.73,27.0,77.31,1.637,29.137,12.7373,2
0,13,0.0,24.6,25.64,93.51,2.58,28.473,0.1682,4
5,196,0.0,19.09,20.44,87.64,1.412,29.199,0.0,2
20,261,0.0,20.79,20.66,93.64,1.631,27.35,0.0448,0
14,298,531.28,33.11,50.25,47.66,5.383,30.875,15.0,2
15,244,593.42,25.04,43.31,49.46,4.99,28.533,15.0,2
7,301,202.53,31.66,37.36,69.48,3.037,28.523,12.0306,2
4,97,13.07,19.84,20.06,89.8,3.606,29.364,1.1307,0
21,38,0.0,22.84,24.29,95.05,2.631,27.654,0.3678,4
21,32,0.56,22.52,22.37,96.96,4.762,28.928,0.0,2
8,249,453.62,23.31,36.38,59.18,2.291,29.393,15.0,0
11,223,947.11,26.66,56.06,36.3,7.614,18.811,15.0,3
14,289,563.01,29.52,47.82,42.11,2.726,30.285,15.0,0
22,72,0.0,18.12,18.29,95.86,1.934,29.397,0.1934,2
23,286,0.0,17.21,16.73,93.95,0.976,28.159,0.4019,2
13,334,517.91,31.09,47.61,40.25,6.579,30.642,15.0,2
19,315,9.92,25.19,23.6,86.96,1.523,25.998,0.0,4
22,357,14.69,24.56,25.75,96.64,2.095,30.684,0.1417,4
16,334,262.4,29.29,37.8,58.19,0.716,29.347,10.8491,0
7,298,217.45,27.83,35.2,67.84,1.052,29.529,8.4515,0
15,77,571.5,25.49,42.56,47.44,1.27,27.716,15.0,2
13,166,1005.22,22.71,53.73,31.09,6.567,29.84,15.0,0
9,357,351.21,30.84,42.49,41.18,3.377,17.285,13.8314,3
21,186,1.08,14.31,14.28,96.32,4.669,29.053,0.0,2
1,193,0.0,14.05,14.82,95.49,1.816,27.7,0.0,4
7,261,318.9,23.37,31.74,64.89,6.507,30.445,15.0,2
15,108,624.14,26.24,44.78,48.48,5.987,29.697,15.0,2
18,249,182.04,23.57,29.65,73.84,2.775,27.469,11.263,2
11,139,955.02,25.63,56.09,30.96,1.231,31.384,15.0,0
22,166,0.0,13.05,12.81,97.13,2.869,30.693,0.0,4
8,33,292.33,30.11,40.55,60.7,1.79,17.702,10.6282,3
12,175,1020.04,25.62,57.32,28.62,4.741,30.134,15.0,4
3,111,0.0,17.62,17.49,92.57,4.554,27.993,0.2295,2
17,73,285.74,25.03,35.33,63.42,2.34,30.883,15.0,2
23,5,0.0,23.79,23.04,92.21,0.981,30.164,0.1494,2
10,182,895.66,23.16,50.51,33.89,1.604,19.95,15.0,3
1,363,4.46,23.93,24.18,99.81,2.612,29.049,0.0339,2
13,9,532.12,35.31,52.44,39.05,3.462,29.446,15.0,2
9,243,608.89,25.97,45.24,46.45,0.755,16.601,15.0,3
16,33,304.57,27.09,35.58,56.67,3.692,30.195,15.0,2
13,40,574.12,30.21,50.01,35.73,4.697,29.745,15.0,2
18,327,152.34,25.83,29.72,76.83,3.89,15.93,6.2559,3
0,341,0.4,24.33,24.11,97.37,1.065,28.268,0.0,4
10,152,880.29,22.24,49.43,33.93,4.706,31.316,15.0,0
0,176,0.0,13.71,14.3,95.81,3.16,28.568,0.0,2
12,355,540.09,34.78,50.49,41.39,4.456,28.59,15.0,2
2,310,8.13,20.63,20.43,95.86,3.878,28.174,0.1709,2
19,174,29.26,19.66,20.19,94.65,3.482,30.193,0.5785,2
1,168,0.0,13.39,14.3,90.56,1.762,28.856,0.1663,4
23,228,0.0,12.3,12.88,92.95,2.284,28.034,0.4363,4
10,124,834.3,26.74,53.21,35.1,7.073,31.081,15.0,0
19,209,0.0,17.82,17.26,92.56,2.217,18.579,0.0353,3
1,327,1.77,27.57,28.05,91.42,3.786,28.544,0.0051,0
18,242,207.69,20.81,27.77,76.94,1.381,30.408,7.6171,0
12,110,906.24,26.57,55.49,31.0,3.349,30.418,15.0,2
16,248,429.13,21.45,34.68,58.39,1.977,28.683,10.9026,4
3,148,2.17,17.69,18.2,91.96,0.796,17.878,0.3577,3
8,149,539.0,19.01,36.97,55.91,2.305,30.957,15.0,2
17,328,205.7,27.7,34.34,66.42,2.754,30.78,7.6594,0
4,144,48.77,14.72,15.71,93.69,1.625,28.442,2.35,2
4,61,0.0,20.5,19.14,99.59,2.58,27.932,0.0,2
5,307,0.0,23.76,23.88,89.37,0.951,27.593,0.2788,2
7,14,213.22,29.83,36.6,66.88,1.205,28.711,12.9264,2
8,347,265.97,31.33,39.67,58.22,1.671,18.194,10.9019,3
15,271,514.97,25.58,41.16,48.59,3.123,28.328,15.0,0
0,96,0.0,16.59,16.35,96.19,3.181,29.189,0.5785,2
7,108,333.39,22.18,33.27,65.12,4.382,29.301,15.0,2
14,270,640.16,30.77,49.77,40.95,1.339,3.915,15.0,1
22,144,10.61,15.57,16.23,93.27,0.982,28.757,0.7075,4
3,97,0.0,16.7,16.68,94.44,2.054,28.305,0.0,2
0,362,5.02,23.12,24.03,93.67,1.668,28.463,0.0,2
8,132,538.48,23.9,40.4,56.93,3.574,28.536,15.0,2
6,340,110.12,26.54,30.08,72.23,2.752,28.156,7.2865,2
9,49,442.01,27.47,41.41,49.25,3.059,29.886,15.0,2
17,236,341.45,23.15,35.21,64.01,2.779,27.834,15.0,2
11,360,535.98,30.93,48.04,38.8,1.998,29.84,15.0,2
9,49,465.42,29.23,43.14,44.51,0.55,29.885,15.0,2
7,201,390.72,19.54,31.91,64.06,2.317,30.611,15.0,2
1,354,14.96,24.79,23.53,92.47,2.726,29.188,0.0,2
12,164,1059.95,23.36,55.95,27.01,1.973,21.567,15.0,3
11,245,789.16,25.66,50.9,31.5,2.599,30.878,15.0,2
0,183,0.0,12.77,12.72,93.62,2.187,26.915,0.0722,4
15,240,621.52,26.49,45.52,50.57,1.535,29.182,14.4131,4
19,119,0.0,16.53,16.24,90.75,2.77,28.481,0.1963,4
22,42,43.75,21.29,23.32,90.97,0.406,28.068,2.8894,2
8,68,384.98,27.78,40.86,59.15,1.612,29.628,15.0,2
4,128,14.96,14.19,13.55,94.75,5.956,28.218,0.4882,4
15,268,547.34,28.53,45.6,42.57,2.914,30.122,12.7668,4
14,264,692.83,25.47,48.22,42.98,6.479,30.071,15.0,2
5,208,0.0,17.82,17.85,90.13,0.874,29.385,0.2121,4
15,232,623.84,25.46,44.14,46.01,0.411,30.963,13.9668,4
23,262,0.0,17.8,17.7,94.88,3.48,29.945,0.0,4
15,128,673.7,24.4,45.91,40.86,0.651,30.941,15.0,4
11,165,1013.05,21.51,52.85,31.52,2.407,30.631,15.0,0
23,265,0.0,17.71,17.15,96.55,0.864,16.532,0.0,3
10,192,872.72,23.53,50.87,38.42,3.119,30.518,15.0,2
6,321,136.3,29.28,33.82,80.54,7.2,28.732,7.8986,2
15,152,717.92,20.48,43.22,44.51,2.682,28.73,15.0,2
1,180,1.54,12.89,12.11,94.07,1.977,30.559,0.347,4
5,324,0.0,27.42,26.58,84.62,2.471,26.975,0.0,2
7,281,261.24,28.69,36.3,62.29,3.976,29.24,9.4744,0
4,214,0.0,11.46,12.56,95.2,4.052,29.208,0.4626,2
5,58,0.66,22.72,23.06,89.88,1.047,3.559,0.0298,1
0,249,17.85,18.88,19.25,99.07,2.388,29.597,0.1958,4
3,70,0.0,22.65,23.32,93.2,4.273,29.163,0.8061,2
16,9,265.57,27.91,36.52,60.97,3.633,31.111,9.9725,0
21,15,0.0,25.09,25.12,97.03,6.403,31.677,0.1438,2
7,243,347.44,23.02,33.85,64.5,4.072,28.662,15.0,2
15,105,632.31,23.43,42.15,43.27,1.396,19.593,15.0,3
12,85,814.62,27.37,52.45,34.7,0.847,31.24,15.0,4
19,286,2.49,22.71,23.07,88.58,2.791,27.42,0.4464,2
19,167,26.61,17.45,18.47,86.47,3.231,17.657,0.984,3
16,196,543.86,22.16,37.1,47.69,5.037,30.337,15.0,2
10,238,763.67,25.91,49.6,40.85,2.83,29.478,15.0,2
11,342,496.45,30.58,47.01,38.81,1.142,29.689,15.0,0
10,42,542.6,31.19,48.44,36.84,2.378,28.924,15.0,2
10,194,869.25,25.54,52.86,33.95,4.233,30.746,15.0,2
6,320,150.72,26.52,30.65,83.63,1.873,29.215,9.3741,2
16,83,451.53,25.89,40.8,50.67,0.938,29.881,15.0,2
4,210,0.0,16.78,17.22,89.26,5.379,30.972,0.6322,0
23,341,0.0,22.74,23.55,99.46,3.88,25.347,0.0,0
0,312,45.0,21.72,24.06,93.82,2.819,28.56,1.6872,0
8,50,328.8,30.07,41.49,61.56,2.938,4.873,9.3923,1
12,233,922.41,26.27,55.44,30.26,2.557,30.131,15.0,2
23,356,0.22,21.09,19.77,97.69,2.934,30.005,0.4785,0
19,10,0.0,24.52,24.94,86.41,2.053,29.404,0.0119,0
10,183,906.9,19.75,48.89,40.5,0.719,30.602,15.0,2
4,267,3.73,21.07,20.63,100.0,1.18,27.203,0.5432,4
1,213,29.63,13.15,12.09,97.84,3.154,29.711,1.5442,0
12,223,969.26,24.74,54.89,36.47,1.542,30.959,15.0,2
23,56,1.0,21.92,20.61,93.64,5.296,4.918,0.6889,1
19,231,6.79,20.25,21.19,90.18,4.583,28.868,0.0,2
0,214,0.0,17.84,18.19,95.57,2.168,29.477,0.4795,2
11,2,495.69,33.91,50.02,36.11,0.571,30.151,11.8079,4
10,269,640.5,28.59,48.05,42.95,6.351,30.229,15.0,2
8,346,274.46,27.16,36.77,57.59,2.3,16.669,11.1789,3
16,123,491.49,21.95,38.04,54.43,5.153,30.139,11.6881,4
15,110,593.74,22.84,42.0,48.29,2.938,29.318,15.0,2
16,45,350.45,29.7,41.16,56.04,2.89,28.748,14.1102,0
14,262,684.39,27.13,49.1,42.24,1.191,32.608,15.0,2
2,212,0.0,14.66,14.41,89.28,1.0,29.729,0.7663,4
16,57,349.79,29.73,41.09,53.89,1.344,18.234,12.7948,3
10,197,891.35,21.45,50.12,38.15,2.798,31.163,15.0,4
11,147,984.19,22.16,52.39,34.95,1.638,31.472,15.0,2
11,356,479.28,33.62,47.68,37.57,2.034,30.671,15.0,2
23,155,0.0,12.41,11.85,93.84,2.814,28.803,0.2278,2
