hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,power_W,condition
5,262,20.39,20.32,20.56,87.04,1.562,30.263,1.3548,37.84,normal
16,279,392.28,28.21,39.19,53.77,4.764,20.08,12.0131,245.32,panel_failure
15,248,604.46,26.37,46.07,39.64,3.951,30.509,15.0,996.51,normal
14,113,806.47,23.0,47.75,38.89,1.666,29.398,15.0,1305.94,normal
19,4,4.88,26.72,27.69,85.89,0.523,29.633,0.6176,6.92,partial_shading
3,118,0.84,16.52,15.51,96.23,3.1,28.866,0.056,2.07,normal
9,171,722.55,21.94,45.72,42.69,1.86,30.297,15.0,813.63,dirty_panels
19,151,0.0,14.76,15.43,86.72,6.451,28.874,0.0,0.0,normal
21,337,2.65,24.37,24.56,93.19,2.108,28.786,0.4038,23.12,normal
0,316,16.09,23.9,24.62,90.92,3.212,27.958,1.2451,20.13,normal
11,283,671.04,31.89,53.5,34.4,1.743,28.632,15.0,462.25,partial_shading
6,9,129.25,27.05,30.34,75.73,0.101,27.353,8.6736,223.15,normal
4,47,7.5,20.93,22.18,94.96,1.54,29.099,0.0388,0.0,normal
1,159,13.1,13.81,14.59,95.11,2.63,26.403,1.2057,29.68,normal
12,227,958.88,25.52,54.87,27.44,3.458,31.438,15.0,1499.19,normal
16,249,462.32,24.67,38.01,59.0,3.403,30.213,15.0,784.01,normal
12,109,925.1,26.57,55.82,30.84,2.217,30.322,15.0,1423.82,normal
8,41,315.11,27.21,37.82,61.99,0.89,30.495,15.0,556.17,normal
18,120,204.64,20.8,27.59,77.64,0.984,28.951,12.8837,370.67,normal
15,290,453.58,27.8,42.43,48.44,2.944,30.154,15.0,777.21,normal
21,361,27.27,24.15,23.54,93.46,4.539,26.851,0.7414,22.06,normal
8,344,256.78,33.22,41.59,60.51,2.688,3.371,15.0,74.46,inverter_failure
5,217,15.24,16.33,16.4,89.05,0.544,4.061,1.8727,0.0,inverter_failure
10,34,484.23,30.59,45.87,44.92,1.9,30.202,15.0,562.19,dirty_panels
12,354,515.62,31.09,49.08,42.04,1.695,30.787,15.0,848.38,normal
10,56,586.51,29.7,48.4,38.85,1.408,17.239,15.0,363.39,panel_failure
19,98,4.3,22.11,22.8,90.9,2.618,29.047,0.4315,15.4,partial_shading
1,356,15.25,24.25,26.33,96.74,2.258,13.826,0.0,0.0,panel_failure
12,184,1038.45,22.93,55.89,30.69,1.587,30.763,15.0,1139.6,dirty_panels
10,73,625.1,30.06,49.74,38.99,2.535,30.641,15.0,1017.78,normal
5,184,12.8,17.6,17.36,87.69,1.801,4.27,1.9523,13.41,inverter_failure
15,29,398.13,31.81,43.74,47.61,4.76,27.929,15.0,633.94,normal
19,116,37.82,20.22,19.76,86.73,1.084,28.335,0.8156,26.27,partial_shading
13,348,492.89,28.5,44.84,36.11,2.276,30.583,11.1507,345.84,partial_shading
2,109,0.0,16.55,15.6,94.69,3.074,28.089,0.0796,0.0,normal
1,326,2.85,21.79,22.47,92.73,1.473,29.451,0.4408,16.12,normal
10,199,872.51,21.69,49.33,37.72,1.646,29.544,15.0,588.93,partial_shading
16,240,449.55,26.0,40.38,55.82,4.138,29.131,15.0,756.75,normal
7,257,273.87,23.5,32.02,67.35,1.852,29.589,15.0,467.6,normal
7,202,372.46,23.09,35.98,64.44,1.761,4.941,15.0,56.68,inverter_failure
20,13,1.91,23.15,24.06,95.21,1.621,28.302,0.3144,15.9,normal
0,336,9.05,22.12,22.41,94.11,3.839,26.211,0.9987,25.51,dirty_panels
1,174,7.45,15.15,14.91,97.13,4.551,29.667,0.6621,16.58,normal
3,240,0.0,16.54,17.36,93.61,6.453,28.69,0.6309,27.71,normal
23,203,46.61,13.47,13.86,95.59,2.529,27.927,1.3808,41.2,dirty_panels
11,241,827.52,25.81,50.41,29.91,1.295,32.281,15.0,1334.21,normal
3,130,2.07,15.04,15.41,97.14,4.745,28.011,0.0,13.04,normal
7,308,214.58,27.63,35.23,66.05,3.135,28.713,12.6103,365.75,normal
23,82,26.34,17.47,18.23,91.75,6.01,27.906,1.5408,35.79,dirty_panels
16,239,487.5,24.68,40.36,51.7,4.649,30.888,15.0,829.14,normal
5,211,0.0,20.51,20.8,85.11,0.975,30.272,1.1812,31.78,normal
5,184,0.0,16.8,17.34,87.61,3.565,30.134,0.0,0.0,normal
1,9,0.0,23.13,23.95,99.5,0.99,30.124,0.065,0.0,normal
18,143,226.35,18.16,24.89,74.74,0.908,28.646,5.5302,167.39,partial_shading
3,18,0.0,25.61,24.84,88.37,0.348,30.472,0.0598,6.19,normal
6,184,269.24,19.48,26.59,77.16,1.749,29.13,15.0,470.67,normal
8,252,430.32,21.93,36.14,52.67,0.782,16.827,15.0,307.96,panel_failure
14,191,879.58,19.76,46.35,38.96,2.151,30.13,15.0,1455.73,normal
14,277,627.95,27.33,47.24,39.0,0.426,30.382,15.0,1033.47,normal
19,132,5.84,18.48,19.07,88.24,2.008,28.155,0.0517,0.0,normal
7,112,343.19,21.99,32.03,69.54,0.431,29.613,15.0,595.45,normal
9,164,700.78,22.51,44.54,46.47,2.685,30.755,15.0,514.98,partial_shading
9,84,565.84,26.15,44.12,43.24,2.555,30.313,15.0,619.39,dirty_panels
1,293,0.0,23.55,22.94,91.7,1.713,29.455,0.0,0.0,partial_shading
17,296,222.18,28.43,34.74,62.23,1.06,29.067,8.8273,251.58,dirty_panels
12,153,1035.05,23.38,55.69,37.22,3.073,30.152,15.0,1644.63,normal
11,290,659.93,31.79,52.98,33.89,1.514,17.265,15.0,409.43,panel_failure
23,10,0.0,19.53,20.74,98.51,1.393,28.712,0.0629,5.49,normal
4,57,11.55,20.86,20.96,93.32,4.223,28.274,0.0,12.46,partial_shading
23,104,0.0,15.57,15.03,91.76,1.536,28.682,0.0204,5.61,dirty_panels
16,142,545.68,22.3,39.93,54.48,1.385,27.807,15.0,897.67,normal
5,85,0.0,19.06,17.81,88.08,3.152,27.282,0.0,0.0,partial_shading
16,187,531.56,20.52,37.41,56.89,1.297,30.379,15.0,642.82,dirty_panels
18,290,136.64,26.16,30.58,80.31,2.681,27.449,8.9095,240.3,normal
8,167,541.79,21.48,39.39,52.59,1.82,29.695,15.0,904.01,normal
8,164,570.27,22.57,41.53,49.58,1.009,29.116,15.0,675.88,dirty_panels
20,22,0.0,26.04,25.34,91.41,4.13,17.016,0.0,0.0,panel_failure
3,103,0.0,17.04,17.17,88.15,1.196,28.885,0.0735,4.8,normal
0,295,20.45,22.61,22.61,93.97,1.482,17.049,1.0134,13.47,panel_failure
15,296,437.81,29.06,42.63,48.6,0.864,30.229,15.0,737.62,normal
21,39,0.0,22.91,23.5,91.51,2.303,27.707,0.7122,20.43,normal
12,8,529.5,33.94,50.22,33.27,4.15,28.974,15.0,835.1,normal
3,304,23.29,22.16,22.9,94.66,1.505,29.962,0.8115,25.94,normal
12,64,709.42,29.96,52.68,32.54,1.823,29.983,15.0,1130.73,normal
6,210,252.89,20.81,29.76,75.61,5.788,3.962,15.0,76.45,inverter_failure
19,302,10.09,26.16,26.38,87.96,3.094,28.303,0.2602,33.96,partial_shading
14,288,572.75,31.32,49.3,41.85,3.097,30.4,13.1429,400.67,partial_shading
8,201,548.83,24.84,41.23,52.54,0.745,27.413,15.0,627.08,dirty_panels
14,138,864.54,24.29,52.27,35.36,2.116,17.634,15.0,546.37,panel_failure
16,283,392.45,26.72,39.54,50.88,2.44,29.141,15.0,669.89,normal
16,254,424.1,25.72,39.18,55.94,0.557,5.335,10.101,62.78,inverter_failure
8,306,308.7,29.8,39.93,57.94,1.93,16.681,13.175,234.02,panel_failure
13,188,1042.23,23.96,56.33,30.25,2.997,30.591,15.0,1628.34,normal
1,344,17.41,26.16,26.74,100.0,3.471,28.69,0.3393,3.25,normal
9,281,464.68,25.67,40.91,48.75,0.486,29.873,15.0,766.91,normal
9,24,389.17,33.11,46.28,49.04,1.086,28.373,8.9444,261.6,partial_shading
12,108,924.21,28.52,57.4,32.72,1.518,31.508,15.0,593.43,partial_shading
22,292,1.58,21.49,22.8,100.0,3.673,28.276,0.0386,0.0,normal
22,43,19.1,22.17,23.25,95.62,3.743,28.244,0.4178,4.2,partial_shading
11,259,771.76,27.12,51.52,27.79,2.47,30.138,15.0,1264.71,normal
15,125,699.54,23.25,43.91,46.03,2.261,30.865,15.0,508.16,partial_shading
2,76,0.0,20.46,21.01,92.13,2.553,28.797,1.0818,38.41,normal
11,198,980.2,24.29,56.36,25.6,4.275,20.809,15.0,628.32,panel_failure
16,341,283.72,31.69,40.4,63.13,3.75,29.071,15.0,493.09,normal
16,328,279.94,31.17,40.46,62.51,2.481,30.61,15.0,508.29,normal
23,148,0.0,14.08,14.2,92.28,5.679,29.855,0.1457,0.0,normal
11,2,495.69,33.91,50.02,36.11,0.571,30.151,11.8079,368.02,partial_shading
21,324,0.0,22.19,21.9,95.48,0.481,28.949,0.0178,0.0,normal
23,328,0.0,23.05,22.39,92.34,2.691,31.114,0.09,3.02,normal
13,221,920.04,27.31,56.68,31.89,1.905,31.116,15.0,1444.35,normal
2,230,1.17,16.25,15.69,92.86,4.83,17.327,0.3324,0.0,panel_failure
9,193,707.11,24.26,45.14,43.37,2.039,30.022,15.0,1183.21,normal
18,5,114.95,26.78,32.02,73.94,3.787,29.404,7.7739,224.21,normal
13,59,679.84,29.63,51.33,38.59,0.5,17.144,15.0,413.88,panel_failure
22,53,17.12,19.6,21.77,98.25,6.887,29.877,1.8742,58.81,normal
19,334,0.0,28.76,29.5,88.72,1.185,27.534,0.0085,0.0,dirty_panels
1,19,6.18,25.83,26.34,94.89,2.627,28.082,0.4104,13.13,normal
20,204,0.0,16.26,16.53,96.89,1.955,27.4,0.5269,20.76,normal
8,133,537.39,23.58,39.92,54.6,1.132,3.979,15.0,86.52,inverter_failure
19,3,0.0,29.34,29.73,94.25,2.705,28.46,0.145,12.23,normal
12,336,551.87,32.7,49.51,32.78,1.767,30.792,15.0,886.85,normal
10,7,468.61,32.38,46.48,45.12,0.397,5.108,15.0,93.53,inverter_failure
1,313,0.11,23.88,23.63,94.66,5.581,30.741,0.4101,10.39,normal
2,284,3.96,19.48,20.71,91.51,2.984,15.857,0.952,4.04,panel_failure
14,290,580.98,29.79,47.28,47.59,2.728,29.759,15.0,641.77,dirty_panels
13,60,669.79,32.81,53.25,43.1,4.14,30.946,15.0,1094.85,normal
13,322,506.46,31.34,47.75,37.9,3.207,28.968,15.0,816.88,normal
3,219,3.97,16.83,16.52,96.33,1.375,27.834,0.0,0.0,normal
12,147,1012.49,24.24,56.07,28.48,2.892,17.824,15.0,626.59,panel_failure
1,249,1.85,17.54,18.53,93.95,2.486,28.782,0.481,28.52,normal
3,125,0.22,15.88,16.42,91.51,3.971,26.746,0.8174,15.27,normal
11,102,804.22,28.69,53.39,30.27,4.622,31.478,15.0,543.82,partial_shading
14,106,758.26,26.13,50.79,43.85,2.806,30.557,15.0,1194.32,normal
15,208,705.38,23.69,46.29,44.55,3.762,31.009,15.0,472.17,partial_shading
23,220,0.0,16.32,16.41,95.12,2.5,14.978,0.4918,0.0,panel_failure
20,88,0.0,19.61,19.66,92.54,3.6,28.139,0.0,13.56,dirty_panels
9,90,566.35,24.33,42.38,47.29,2.336,29.222,13.9439,410.41,partial_shading
18,346,85.38,30.93,34.0,73.91,0.93,28.808,2.2648,63.74,partial_shading
2,188,0.0,14.39,13.17,92.68,2.593,28.766,0.1417,0.0,normal
20,314,7.31,25.84,26.43,91.39,4.37,29.671,0.2282,6.27,normal
9,121,682.39,22.35,43.83,49.07,2.544,30.24,15.0,1119.03,normal
18,106,226.88,21.81,26.87,71.79,3.901,28.493,13.4407,397.16,normal
23,104,2.04,13.72,14.14,91.44,1.455,30.99,0.2274,12.3,normal
16,194,543.29,21.19,39.8,48.06,5.185,29.641,13.8504,412.04,partial_shading
22,285,0.0,19.12,18.27,92.33,3.414,27.893,0.1252,0.96,dirty_panels
0,183,0.0,12.77,12.72,93.62,2.187,26.915,0.0722,11.31,partial_shading
4,108,0.0,16.28,16.37,97.83,2.497,28.905,0.0,0.0,normal
15,351,357.96,28.24,40.92,49.1,2.509,30.222,15.0,604.02,normal
12,209,999.9,22.24,54.52,28.68,2.031,19.722,15.0,632.33,panel_failure
2,144,0.0,15.74,15.08,95.9,3.076,29.425,0.0,6.53,normal
17,4,226.82,29.97,37.07,66.33,0.641,29.322,13.0253,388.76,normal
1,206,15.74,13.22,15.28,100.0,5.911,27.048,1.1193,30.75,normal
23,227,0.0,15.21,14.74,93.23,0.713,29.426,0.0137,4.53,normal
3,339,3.19,22.51,22.5,96.24,4.636,28.535,0.1978,14.93,normal
10,85,703.88,28.12,50.42,41.65,3.056,29.077,15.0,737.77,dirty_panels
19,60,0.0,23.57,23.12,87.2,3.05,29.757,0.3419,11.29,dirty_panels
12,365,578.22,32.43,51.35,37.05,4.891,16.118,15.0,324.97,panel_failure
17,201,351.31,20.08,30.9,64.07,4.154,28.368,9.8632,281.37,partial_shading
16,10,293.53,34.27,42.84,58.71,3.042,4.287,15.0,67.8,inverter_failure
22,39,1.35,20.41,20.02,95.3,3.507,29.003,0.2193,17.78,partial_shading
11,174,1036.28,23.19,55.92,30.3,3.013,30.795,15.0,1638.04,normal
23,226,0.0,15.49,14.89,91.53,1.123,28.284,0.0352,0.0,partial_shading
12,89,835.33,25.85,51.85,38.22,1.762,30.301,15.0,560.43,partial_shading
21,134,13.58,13.04,13.84,96.58,1.432,29.763,0.3325,5.93,partial_shading
17,269,277.58,24.2,32.18,61.91,2.535,29.778,15.0,488.41,normal
3,354,11.55,25.14,25.23,93.49,1.024,26.905,0.087,18.55,partial_shading
15,180,719.41,21.23,43.93,39.77,2.561,4.838,15.0,130.62,inverter_failure
21,152,1.94,14.34,14.91,97.27,2.063,26.945,0.2046,0.0,normal
3,132,28.86,16.51,16.69,94.65,5.595,27.479,0.699,16.91,dirty_panels
20,50,6.97,21.98,22.09,95.01,1.609,28.045,0.0803,0.0,normal
2,20,0.0,23.19,23.25,92.34,4.102,28.364,0.0,1.29,dirty_panels
20,305,0.0,21.69,22.23,94.05,2.191,28.734,0.0597,0.0,dirty_panels
18,14,118.79,28.38,32.8,80.42,4.561,29.024,8.1775,222.27,normal
3,300,13.45,22.3,22.06,98.15,3.5,17.788,0.6362,6.01,panel_failure
17,91,280.51,24.92,34.3,69.15,2.851,30.521,15.0,519.31,normal
2,254,1.69,16.49,16.18,90.34,0.305,27.123,0.3368,0.0,normal
13,348,501.93,32.53,48.74,38.02,2.178,30.149,11.9999,368.27,partial_shading
22,274,0.0,17.26,17.61,95.76,2.547,29.129,0.0418,4.62,dirty_panels
4,267,13.11,18.95,21.47,92.44,2.728,27.584,1.7116,43.16,normal
4,97,13.07,19.84,20.06,89.8,3.606,29.364,1.1307,35.97,dirty_panels
10,219,831.85,23.47,49.21,33.42,2.947,30.827,15.0,1332.51,normal
8,235,466.69,21.36,35.32,60.07,0.665,18.314,15.0,287.59,panel_failure
1,156,0.0,13.17,12.39,91.43,2.228,26.382,0.0095,0.0,normal
10,14,497.68,29.55,44.68,42.41,3.215,30.754,15.0,800.01,normal
6,334,117.29,26.08,30.0,77.89,3.551,29.245,4.0341,132.6,dirty_panels
2,72,5.99,20.76,21.36,94.51,3.665,29.207,0.0502,0.0,normal
6,356,123.2,26.16,30.33,77.15,2.366,25.662,9.2164,235.73,normal
0,341,0.4,24.33,24.11,97.37,1.065,28.268,0.0,0.0,partial_shading
21,7,1.27,24.21,23.84,95.11,1.556,27.366,0.0,0.0,normal
23,270,11.67,17.09,16.4,93.12,4.981,30.093,0.0437,0.0,dirty_panels
8,232,485.86,23.52,37.84,55.58,3.935,28.638,11.8096,347.35,partial_shading
21,85,5.38,17.62,16.65,91.17,3.198,18.585,0.0482,0.0,panel_failure
11,297,638.06,31.86,52.8,38.06,4.59,31.028,15.0,1004.36,normal
21,41,0.0,21.51,22.89,92.96,2.168,14.01,0.7487,20.79,panel_failure
4,91,0.61,17.54,16.09,93.13,1.332,29.935,0.0,0.0,normal
6,347,124.61,27.54,31.59,79.7,0.354,28.101,7.0649,200.82,normal
17,272,275.36,26.39,35.33,65.52,1.945,28.594,11.5956,320.56,dirty_panels
5,41,16.43,25.98,26.13,88.01,2.22,14.827,0.0,2.42,panel_failure
19,53,6.92,20.37,20.34,92.36,2.556,5.879,3.0147,26.82,inverter_failure
10,94,711.04,26.66,49.31,36.27,3.097,28.875,15.0,473.85,partial_shading
9,26,397.54,28.12,41.42,50.51,2.533,4.152,15.0,59.2,inverter_failure
10,67,614.16,28.07,48.11,43.29,2.025,29.151,14.839,423.87,partial_shading
19,209,0.0,17.82,17.26,92.56,2.217,18.579,0.0353,0.0,panel_failure
0,3,1.91,23.34,22.3,100.0,2.957,29.575,0.0525,19.29,partial_shading
18,105,184.2,22.06,28.24,75.26,2.989,28.599,11.4692,337.84,normal
18,115,201.33,21.64,26.84,74.55,3.098,28.178,12.4177,358.97,normal
19,355,0.0,25.84,26.63,91.51,2.804,29.139,0.0068,0.0,partial_shading
23,356,0.22,21.09,19.77,97.69,2.934,30.005,0.4785,21.84,dirty_panels
18,309,115.9,26.82,30.35,75.77,3.794,29.339,7.1839,222.92,normal
12,125,941.49,22.23,51.32,32.27,1.74,29.74,15.0,1529.3,normal
11,193,984.13,22.46,52.77,39.69,4.753,29.319,15.0,653.47,partial_shading
9,185,724.45,23.84,46.44,44.81,5.072,29.856,15.0,1190.41,normal
19,314,0.0,23.57,23.87,91.83,4.019,29.116,0.516,11.94,normal
9,273,506.41,27.02,43.53,52.29,4.995,29.356,15.0,857.68,normal
13,331,530.93,31.56,48.99,45.61,2.846,30.887,15.0,598.22,dirty_panels
2,202,16.36,17.66,18.12,95.46,3.684,29.365,2.0074,49.39,normal
7,336,232.11,28.55,37.13,71.34,2.463,16.33,9.7205,154.06,panel_failure
6,272,149.17,23.37,29.02,75.42,2.07,29.603,5.1824,169.83,dirty_panels
10,270,634.78,26.44,45.9,40.31,5.835,28.671,15.0,1023.23,normal
12,242,898.11,26.23,53.99,30.28,1.846,30.086,15.0,961.2,dirty_panels
17,123,335.05,21.68,32.06,60.19,2.91,28.44,15.0,610.79,normal
10,223,813.51,22.88,48.91,32.52,0.881,30.833,15.0,1339.2,normal
3,131,0.0,16.68,16.05,96.24,2.985,27.781,0.5225,11.87,normal
13,238,892.67,26.15,53.24,34.25,1.727,30.654,15.0,1410.16,normal
1,93,20.67,19.23,18.09,91.64,3.061,28.667,0.9003,36.38,dirty_panels
20,292,16.58,22.55,22.75,99.43,1.059,4.401,0.0636,0.0,inverter_failure
18,209,231.47,19.68,27.46,73.32,1.278,28.05,14.3843,380.45,normal
5,260,1.22,21.4,21.29,89.83,3.353,29.252,0.3992,16.21,normal
6,81,174.09,25.5,30.95,76.1,0.714,28.084,10.459,285.14,normal
0,289,0.0,21.32,21.53,95.32,0.982,27.836,0.006,0.0,partial_shading
8,293,375.6,28.2,38.86,59.72,1.816,29.387,9.0108,254.63,partial_shading
0,54,10.38,20.53,20.9,97.1,4.682,17.045,0.5433,4.36,panel_failure
22,128,0.0,13.85,14.52,97.12,0.698,27.958,0.5036,14.94,dirty_panels
3,248,18.71,18.06,18.9,96.45,2.9,15.662,1.3831,23.96,panel_failure
15,319,399.56,32.02,44.84,45.63,1.822,28.629,15.0,656.5,normal
13,270,707.51,27.4,50.2,39.11,2.536,29.813,15.0,486.34,partial_shading
5,173,12.1,17.19,18.16,85.65,4.758,30.699,0.652,20.33,partial_shading
19,110,3.92,19.86,19.33,88.74,4.349,29.188,0.0,0.0,dirty_panels
2,333,10.25,24.2,23.94,93.95,3.359,28.047,0.0,7.63,normal
21,320,5.99,20.98,22.52,96.0,0.729,28.665,0.5797,6.19,normal
17,328,205.7,27.7,34.34,66.42,2.754,30.78,7.6594,230.14,dirty_panels
15,112,633.82,22.08,42.57,45.01,0.942,29.862,15.0,459.75,partial_shading
21,160,19.11,14.55,14.18,99.73,3.567,3.918,0.0764,0.0,inverter_failure
9,89,570.79,24.63,42.67,42.67,2.199,29.553,15.0,677.88,dirty_panels
6,349,93.57,27.57,31.52,78.35,3.125,29.714,6.8904,206.38,normal
3,317,0.0,21.2,21.35,91.59,2.113,28.283,0.1401,0.0,dirty_panels
22,64,0.0,19.08,18.69,97.02,1.615,29.672,0.0,3.37,partial_shading
9,91,604.8,24.13,42.68,44.06,1.239,31.064,13.5374,430.56,partial_shading
19,202,9.69,18.79,19.68,89.17,1.283,16.1,0.6522,4.81,panel_failure
7,152,370.57,20.62,32.61,61.45,3.837,29.311,9.7562,296.55,partial_shading
22,168,14.49,13.5,13.9,98.87,4.55,27.402,0.0,2.12,partial_shading
20,135,0.0,16.19,16.52,95.22,2.391,28.576,0.0,1.66,normal
7,246,309.8,20.08,28.94,66.68,2.162,28.755,15.0,573.71,normal
11,328,506.25,31.65,48.16,40.85,1.581,29.065,15.0,854.42,normal
19,335,12.36,25.58,26.92,85.05,3.189,28.595,1.1567,34.37,normal
5,167,0.0,17.39,17.3,87.16,0.362,29.286,0.565,16.71,normal
0,303,0.0,23.09,23.82,95.51,4.37,28.177,0.0736,0.0,normal
6,254,194.01,23.03,29.34,71.88,4.197,27.803,4.822,138.15,partial_shading
14,72,639.63,30.05,51.1,34.92,1.746,29.149,15.0,1052.37,normal
3,290,0.37,20.37,20.83,92.33,2.285,4.041,1.8448,4.25,inverter_failure
8,128,477.36,21.19,37.23,51.7,1.015,30.333,15.0,830.07,normal
22,230,6.48,17.11,16.01,93.97,0.458,27.842,0.6427,21.47,normal
1,264,20.81,19.31,19.56,96.46,0.872,30.103,0.4988,10.03,normal
1,345,4.68,23.56,24.26,97.17,1.412,15.392,0.1978,0.0,panel_failure
10,347,439.89,35.13,48.86,48.64,0.273,31.942,15.0,702.2,normal
0,293,1.52,22.32,23.49,94.76,4.474,29.085,0.1601,0.0,dirty_panels
0,185,10.27,13.84,13.72,95.46,1.288,29.366,0.529,18.01,partial_shading
4,147,13.58,13.43,13.63,94.63,1.335,29.676,0.5628,37.11,partial_shading
2,162,13.52,16.06,15.08,95.84,1.43,30.302,0.2165,3.03,dirty_panels
19,348,0.0,27.28,27.07,90.25,0.853,3.659,0.0176,6.78,inverter_failure
2,75,0.0,19.53,19.92,97.77,2.846,30.2,0.1715,5.5,normal
12,192,1019.01,24.31,56.95,32.36,2.487,30.229,15.0,1095.21,dirty_panels
16,249,446.86,25.85,38.72,57.38,1.761,29.329,10.899,318.67,partial_shading
15,9,355.24,32.24,44.7,54.22,2.084,29.55,15.0,604.4,normal
15,232,623.84,25.46,44.14,46.01,0.411,30.963,13.9668,422.05,partial_shading
8,95,410.29,25.2,38.3,54.33,3.976,29.314,15.0,714.52,normal
21,103,12.75,18.36,18.19,93.53,0.462,30.467,0.4722,23.91,dirty_panels
1,227,0.0,14.98,15.43,94.62,5.252,4.503,0.0,5.79,inverter_failure
2,4,5.28,26.56,26.68,91.73,1.16,28.843,0.0411,2.69,normal
20,58,10.88,20.72,21.36,93.1,1.105,27.842,0.0137,0.81,partial_shading
1,167,0.0,14.48,15.87,91.58,0.597,29.801,0.0226,0.0,partial_shading
4,214,2.09,13.25,13.63,95.99,1.974,26.71,0.0291,0.0,partial_shading
4,40,50.48,22.08,22.84,95.49,0.854,29.617,1.3326,26.42,partial_shading
0,132,11.08,14.28,15.18,89.43,2.232,28.011,0.5565,20.22,normal
2,113,0.0,16.57,18.03,93.04,4.339,18.034,0.1327,14.22,panel_failure
13,196,984.3,23.78,54.87,36.98,1.452,29.372,15.0,1548.95,normal
15,110,593.74,22.84,42.0,48.29,2.938,29.318,15.0,983.29,normal
1,1,14.0,23.86,23.16,96.12,4.247,29.27,0.6849,24.22,normal
22,194,1.65,15.7,16.36,92.83,2.088,29.425,0.4313,0.0,partial_shading
2,310,8.13,20.63,20.43,95.86,3.878,28.174,0.1709,0.13,normal
16,214,480.48,20.71,35.54,55.09,1.243,29.45,11.4995,339.67,partial_shading
19,133,19.02,19.38,19.36,86.67,3.645,29.753,0.3635,0.0,normal
12,177,1045.71,23.13,56.21,27.68,2.332,31.918,15.0,692.1,partial_shading
11,52,625.75,30.45,49.83,35.25,2.165,29.718,15.0,1018.07,normal
2,87,13.23,20.0,20.46,90.38,2.864,28.214,0.2623,12.91,normal
5,160,5.88,15.92,15.83,85.07,2.029,27.434,0.0026,1.86,partial_shading
20,217,6.37,16.31,17.29,94.18,1.114,14.678,0.0,0.0,panel_failure
8,178,565.42,19.8,37.2,51.69,1.442,30.715,15.0,944.88,normal
0,352,15.19,23.47,24.14,93.91,1.309,28.976,0.7169,21.66,normal
17,233,297.51,24.13,34.22,61.63,0.686,28.474,7.2427,211.86,partial_shading
16,9,265.57,27.91,36.52,60.97,3.633,31.111,9.9725,311.79,dirty_panels
1,192,10.11,12.5,12.5,100.0,3.355,26.697,0.1415,0.0,normal
1,213,29.63,13.15,12.09,97.84,3.154,29.711,1.5442,60.85,dirty_panels
2,16,29.82,25.59,26.86,97.97,1.584,29.073,2.09,69.97,normal
1,141,0.0,13.77,13.09,96.88,2.745,29.269,0.3426,15.3,normal
14,319,466.59,31.01,45.86,43.33,2.82,28.967,15.0,770.68,normal
3,131,0.0,12.77,13.05,95.26,2.071,28.648,0.0147,6.19,partial_shading
14,167,898.6,22.03,51.28,33.39,1.684,30.901,15.0,1463.53,normal
4,81,0.32,20.28,21.66,97.07,4.359,16.502,1.0516,33.59,panel_failure
23,29,46.16,21.58,22.27,96.23,0.824,27.095,3.8437,101.02,normal
17,117,337.45,21.52,30.78,64.63,3.372,31.169,7.5604,245.46,partial_shading
8,283,378.56,25.06,37.68,58.14,3.441,30.242,14.9624,453.4,dirty_panels
10,359,457.72,31.9,46.39,40.74,1.035,29.75,10.8783,310.54,partial_shading
1,241,3.85,17.35,16.45,93.11,2.034,28.899,0.0,6.92,partial_shading
1,304,0.0,20.74,20.84,97.27,2.218,30.491,0.0168,14.73,dirty_panels
12,238,913.4,26.88,55.75,32.65,0.827,29.876,15.0,621.05,partial_shading
0,241,22.8,18.46,17.54,94.3,5.87,27.832,0.9435,25.76,normal
15,156,739.37,21.09,43.24,43.21,2.393,31.116,15.0,1239.22,normal
9,23,407.81,31.97,44.15,49.7,2.692,30.073,10.1024,309.04,partial_shading
3,150,6.66,14.19,14.31,89.36,2.317,27.808,0.0671,4.73,normal
12,316,582.27,33.66,52.32,34.02,0.389,31.049,13.0394,414.01,partial_shading
13,196,982.01,26.32,56.36,27.86,1.541,31.033,15.0,1523.95,normal
17,279,254.47,24.3,32.39,67.12,2.777,28.417,7.1654,201.93,partial_shading
4,19,12.61,24.52,26.29,98.23,1.889,29.296,0.5488,18.52,normal
13,74,702.52,30.39,51.5,37.14,1.291,30.538,15.0,1126.12,normal
20,110,16.12,16.8,16.39,93.43,1.005,28.717,0.0,1.33,normal
6,132,235.45,18.61,26.19,74.48,1.18,29.637,13.4881,385.23,normal
20,361,1.58,24.75,25.5,92.74,3.855,29.426,0.0016,15.92,normal
17,169,374.39,19.41,31.39,71.34,3.309,30.461,15.0,656.04,normal
10,242,741.33,25.08,49.69,38.73,1.31,30.395,15.0,509.71,partial_shading
21,236,37.11,16.84,17.98,95.16,0.891,28.587,1.2581,37.52,partial_shading
23,153,0.0,13.83,12.45,88.62,0.4,29.046,0.7314,10.98,normal
5,353,16.49,24.15,24.71,85.28,0.756,30.022,0.4381,7.82,dirty_panels
23,82,0.0,15.74,15.31,94.87,2.677,29.43,0.1598,6.14,normal
0,13,0.0,24.6,25.64,93.51,2.58,28.473,0.1682,18.24,partial_shading
3,273,11.93,20.66,21.7,95.25,0.892,28.876,0.6463,18.62,normal
1,239,0.0,15.39,14.19,95.36,2.372,30.466,0.353,6.07,partial_shading
